order_date,order_month,order_year,release_date,brand,sneaker_name,shoe_size,sale_price,retail_price,profit,buyer_region
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,366.0,220.0,146.0,Iowa
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,350.0,220.0,130.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,385.0,220.0,165.0,Kentucky
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,360.0,220.0,140.0,Maryland
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.5,380.0,220.0,160.0,Michigan
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,385.0,220.0,165.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,355.0,220.0,135.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,5.5,377.0,220.0,157.0,Michigan
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,380.0,220.0,160.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,360.0,220.0,140.0,Indiana
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,360.0,220.0,140.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,390.0,220.0,170.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.5,375.0,220.0,155.0,Ohio
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,5.0,334.0,220.0,114.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,350.0,220.0,130.0,California
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,6.0,650.0,220.0,430.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Max 97 Off White,10.0,486.0,190.0,296.0,California
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,8.5,645.0,220.0,425.0,New York
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Max 97 Off White,12.0,460.0,190.0,270.0,Iowa
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Max 97 Off White,11.5,460.0,190.0,270.0,Florida
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air Presto Off White,11.0,989.0,160.0,829.0,New York
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air Presto Off White,10.0,1090.0,160.0,930.0,Tennessee
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air VaporMax Off White,9.0,681.0,250.0,431.0,California
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air VaporMax Off White,6.0,560.0,250.0,310.0,New Jersey
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air VaporMax Off White,9.5,675.0,250.0,425.0,Oregon
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air VaporMax Off White,11.0,685.0,250.0,435.0,California
2017-12-08,December,2017,2017-09-09,Off-White,Nike Blazer Mid Off White,10.5,575.0,130.0,445.0,California
2017-12-08,December,2017,2017-09-09,Off-White,Nike Blazer Mid Off White,12.0,480.0,130.0,350.0,Maryland
2017-12-08,December,2017,2017-09-09,Off-White,Nike Blazer Mid Off White,9.5,520.0,130.0,390.0,Illinois
2017-12-08,December,2017,2017-09-09,Off-White,Nike Blazer Mid Off White,8.5,568.0,130.0,438.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike React Hyperdunk 2017 Flyknit Off White,7.5,419.0,200.0,219.0,Texas
2017-12-08,December,2017,2017-11-01,Off-White,Nike React Hyperdunk 2017 Flyknit Off White,9.5,360.0,200.0,160.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike React Hyperdunk 2017 Flyknit Off White,13.0,397.0,200.0,197.0,Pennsylvania
2017-12-08,December,2017,2017-11-01,Off-White,Nike React Hyperdunk 2017 Flyknit Off White,10.0,376.0,200.0,176.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Zoom Fly Off White,8.0,410.0,170.0,240.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Zoom Fly Off White,13.0,380.0,170.0,210.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Zoom Fly Off White,12.5,424.0,170.0,254.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Zoom Fly Off White,9.5,420.0,170.0,250.0,New York
2017-12-08,December,2017,2017-11-01,Off-White,Nike Zoom Fly Off White,9.0,429.0,170.0,259.0,Illinois
2017-12-08,December,2017,2017-11-01,Off-White,Nike Zoom Fly Off White,14.0,475.0,170.0,305.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,350.0,220.0,130.0,New Jersey
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Max 97 Off White,10.0,481.0,190.0,291.0,Iowa
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,10.5,710.0,220.0,490.0,Illinois
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Max 97 Off White,13.0,520.0,190.0,330.0,Michigan
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air Max 90 Off White,12.5,580.0,160.0,420.0,Texas
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,11.5,748.0,220.0,528.0,Florida
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,13.0,820.0,220.0,600.0,Florida
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,11.0,750.0,220.0,530.0,Texas
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,10.0,694.0,220.0,474.0,Texas
2017-12-08,December,2017,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,9.0,650.0,220.0,430.0,California
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.5,570.0,220.0,350.0,Washington
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,11.5,580.0,220.0,360.0,Utah
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.5,572.0,220.0,352.0,Illinois
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.0,562.0,220.0,342.0,New Jersey
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,12.0,619.0,220.0,399.0,Oklahoma
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,6.0,680.0,220.0,460.0,Massachusetts
2017-12-08,December,2017,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.0,588.0,220.0,368.0,Michigan
2017-12-08,December,2017,2017-09-09,Off-White,Air Jordan 1 Retro High Off White Chicago,9.5,1300.0,190.0,1110.0,Illinois
2017-12-08,December,2017,2017-09-09,Off-White,Air Jordan 1 Retro High Off White Chicago,10.0,1250.0,190.0,1060.0,Maryland
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,11.0,490.0,170.0,320.0,Oregon
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,9.5,566.0,170.0,396.0,Massachusetts
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,10.0,485.0,170.0,315.0,Massachusetts
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,9.5,526.0,170.0,356.0,Washington
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,10.5,436.0,170.0,266.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,10.5,468.0,170.0,298.0,California
2017-12-08,December,2017,2017-11-01,Off-White,Nike Air Force 1 Low Off White,9.0,550.0,170.0,380.0,Georgia
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air Max 90 Off White,13.0,499.0,160.0,339.0,Texas
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air Max 90 Off White,9.0,574.0,160.0,414.0,New York
2017-12-08,December,2017,2017-09-09,Off-White,Nike Air Max 90 Off White,10.5,579.0,160.0,419.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.5,410.0,220.0,190.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,Ohio
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,375.0,220.0,155.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,352.0,220.0,132.0,Michigan
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,358.0,220.0,138.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,335.0,220.0,115.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.5,379.0,220.0,159.0,Kentucky
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,360.0,220.0,140.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,350.0,220.0,130.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,348.0,220.0,128.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,14.0,365.0,220.0,145.0,Ohio
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,369.0,220.0,149.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,13.0,388.0,220.0,168.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,384.0,220.0,164.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,375.0,220.0,155.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,360.0,220.0,140.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,360.0,220.0,140.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,352.0,220.0,132.0,Nevada
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,366.0,220.0,146.0,Alabama
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,382.0,220.0,162.0,Missouri
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,361.0,220.0,141.0,Massachusetts
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,343.0,220.0,123.0,Pennsylvania
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,343.0,220.0,123.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,376.0,220.0,156.0,Colorado
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,351.0,220.0,131.0,Oregon
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,380.0,220.0,160.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,349.0,220.0,129.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,352.0,220.0,132.0,Ohio
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,377.0,220.0,157.0,New Hampshire
2017-12-08,December,2017,2015-12-29, Yeezy,Adidas Yeezy Boost 350 Low Oxford Tan,9.5,980.0,200.0,780.0,California
2017-12-08,December,2017,2016-09-24, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,13.0,927.0,220.0,707.0,California
2017-12-08,December,2017,2016-09-24, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,10.0,900.0,220.0,680.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,360.0,220.0,140.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,360.0,220.0,140.0,Virginia
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,373.0,220.0,153.0,Colorado
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,395.0,220.0,175.0,Iowa
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,5.5,371.0,220.0,151.0,New Hampshire
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,355.0,220.0,135.0,Pennsylvania
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,400.0,220.0,180.0,Maryland
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,350.0,220.0,130.0,Connecticut
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,358.0,220.0,138.0,Indiana
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.5,440.0,220.0,220.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,350.0,220.0,130.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,356.0,220.0,136.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,340.0,220.0,120.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,365.0,220.0,145.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,362.0,220.0,142.0,Michigan
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,350.0,220.0,130.0,Maryland
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.5,409.0,220.0,189.0,Michigan
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,350.0,220.0,130.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,353.0,220.0,133.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,14.0,364.0,220.0,144.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,380.0,220.0,160.0,Massachusetts
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,365.0,220.0,145.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,354.0,220.0,134.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,350.0,220.0,130.0,Virginia
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,389.0,220.0,169.0,Oklahoma
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,367.0,220.0,147.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,362.0,220.0,142.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,355.0,220.0,135.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,360.0,220.0,140.0,Virginia
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.0,350.0,220.0,130.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,348.0,220.0,128.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,350.0,220.0,130.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,349.0,220.0,129.0,Iowa
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,370.0,220.0,150.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,360.0,220.0,140.0,Tennessee
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,380.0,220.0,160.0,Indiana
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,368.0,220.0,148.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,369.0,220.0,149.0,Utah
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,387.0,220.0,167.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,387.0,220.0,167.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,343.0,220.0,123.0,Kansas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,367.0,220.0,147.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,367.0,220.0,147.0,Virginia
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,344.0,220.0,124.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,14.0,351.0,220.0,131.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,5.0,330.0,220.0,110.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,359.0,220.0,139.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,389.0,220.0,169.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,13.0,389.0,220.0,169.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,365.0,220.0,145.0,New Hampshire
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,377.0,220.0,157.0,Georgia
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,355.0,220.0,135.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,Indiana
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,Washington
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,369.0,220.0,149.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,355.0,220.0,135.0,North Carolina
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,4.0,329.0,220.0,109.0,Colorado
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,378.0,220.0,158.0,California
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,376.0,220.0,156.0,Texas
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,350.0,220.0,130.0,Indiana
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,365.0,220.0,145.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,364.0,220.0,144.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,5.0,322.0,220.0,102.0,Oregon
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,358.0,220.0,138.0,Delaware
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,380.0,220.0,160.0,Illinois
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,355.0,220.0,135.0,Colorado
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,365.0,220.0,145.0,Oregon
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,350.0,220.0,130.0,Massachusetts
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,353.0,220.0,133.0,New Jersey
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,383.0,220.0,163.0,Florida
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,6.0,369.0,220.0,149.0,New York
2017-12-08,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,371.0,220.0,151.0,Texas
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,336.0,220.0,116.0,New York
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,5.0,335.0,220.0,115.0,Arizona
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,California
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,4.5,394.0,220.0,174.0,Michigan
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,12.0,375.0,220.0,155.0,Tennessee
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,368.0,220.0,148.0,New York
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,344.0,220.0,124.0,California
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,352.0,220.0,132.0,New York
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.0,345.0,220.0,125.0,California
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,341.0,220.0,121.0,New Jersey
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,351.0,220.0,131.0,Illinois
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,360.0,220.0,140.0,California
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.5,355.0,220.0,135.0,New York
2017-12-09,December,2017,2016-11-23, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,9.5,699.0,220.0,479.0,Georgia
2017-12-09,December,2017,2017-02-11, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,10.0,760.0,220.0,540.0,Illinois
2017-12-09,December,2017,2017-02-11, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,13.0,850.0,220.0,630.0,California
2017-12-09,December,2017,2017-02-11, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,7.5,759.0,220.0,539.0,California
2017-12-09,December,2017,2016-12-17, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,11.0,720.0,220.0,500.0,California
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.5,370.0,220.0,150.0,California
2017-12-09,December,2017,2017-02-11, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,8.0,789.0,220.0,569.0,Utah
2017-12-09,December,2017,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,385.0,220.0,165.0,New York
